t,in,2,3
1.929920E-04,-1.474275E+00,-1.5203967E+00,-9.0518890E-01
1.930080E-04,-1.470941E+00,-1.5243640E+00,-9.0717255E-01
1.930240E-04,-1.478135E+00,-1.5380969E+00,-9.1228424E-01
1.930400E-04,-1.475328E+00,-1.5066638E+00,-9.1037689E-01
1.930560E-04,-1.471467E+00,-1.5322986E+00,-9.0671478E-01
1.930720E-04,-1.476556E+00,-1.5136829E+00,-9.0984283E-01
1.930880E-04,-1.478135E+00,-1.5176501E+00,-9.0640961E-01
1.931040E-04,-1.470941E+00,-1.5252795E+00,-9.0671478E-01
1.931200E-04,-1.477082E+00,-1.5390125E+00,-9.0671478E-01
1.931360E-04,-1.476556E+00,-1.5185657E+00,-9.0961395E-01
1.931520E-04,-1.477082E+00,-1.5243640E+00,-9.0839325E-01
1.931680E-04,-1.471467E+00,-1.5216174E+00,-9.0984283E-01
1.931840E-04,-1.482698E+00,-1.5097156E+00,-9.0717255E-01
1.932000E-04,-1.478837E+00,-1.4990344E+00,-9.0793549E-01
1.932160E-04,-1.478135E+00,-1.5313831E+00,-9.0595184E-01
1.932320E-04,-1.475328E+00,-1.5292468E+00,-9.0862213E-01
1.932480E-04,-1.479364E+00,-1.5115466E+00,-9.0572296E-01
1.932640E-04,-1.471994E+00,-1.5203967E+00,-9.0450226E-01
1.932800E-04,-1.475328E+00,-1.5194812E+00,-9.0740143E-01
1.932960E-04,-1.479890E+00,-1.5127673E+00,-9.0694366E-01
1.933120E-04,-1.484979E+00,-1.5283313E+00,-9.0640961E-01
1.933280E-04,-1.479890E+00,-1.5145984E+00,-9.0839325E-01
1.933440E-04,-1.478837E+00,-1.5252795E+00,-9.0915619E-01
1.933600E-04,-1.470414E+00,-1.5088000E+00,-9.0640961E-01
1.933760E-04,-1.468660E+00,-1.5380969E+00,-9.0961395E-01
1.933920E-04,-1.474275E+00,-1.5234485E+00,-9.0740143E-01
1.934080E-04,-1.471467E+00,-1.5155139E+00,-9.0717255E-01
1.934240E-04,-1.470414E+00,-1.5066638E+00,-9.0541779E-01
1.934400E-04,-1.474801E+00,-1.5225330E+00,-9.0816437E-01
1.934560E-04,-1.476556E+00,-1.5429797E+00,-9.0816437E-01
1.934720E-04,-1.477609E+00,-1.5008655E+00,-9.0351044E-01
1.934880E-04,-1.471467E+00,-1.5194812E+00,-9.0518890E-01
1.935040E-04,-1.473222E+00,-1.5399280E+00,-9.0473114E-01
1.935200E-04,-1.477082E+00,-1.5460315E+00,-9.0228973E-01
1.935360E-04,-1.468133E+00,-1.5469470E+00,-9.0541779E-01
1.935520E-04,-1.469712E+00,-1.5066638E+00,-9.0541779E-01
1.935680E-04,-1.466905E+00,-1.5332141E+00,-9.0496002E-01
1.935840E-04,-1.477082E+00,-1.5341296E+00,-9.0419708E-01
1.936000E-04,-1.465852E+00,-1.5127673E+00,-9.0618073E-01
1.936160E-04,-1.473222E+00,-1.5097156E+00,-9.0297638E-01
1.936320E-04,-1.476556E+00,-1.5283313E+00,-9.0618073E-01
1.936480E-04,-1.478837E+00,-1.5078845E+00,-9.0618073E-01
1.936640E-04,-1.471467E+00,-1.5243640E+00,-9.1037689E-01
1.936800E-04,-1.470414E+00,-1.5350452E+00,-9.0473114E-01
1.936960E-04,-1.465852E+00,-1.5265002E+00,-9.0694366E-01
1.937120E-04,-1.473748E+00,-1.5322986E+00,-9.0717255E-01
1.937280E-04,-1.473222E+00,-1.5106311E+00,-9.0595184E-01
1.937440E-04,-1.471994E+00,-1.5283313E+00,-9.0618073E-01
1.937600E-04,-1.469712E+00,-1.5155139E+00,-9.0572296E-01
1.937760E-04,-1.470941E+00,-1.5341296E+00,-9.0518890E-01
1.937920E-04,-1.466378E+00,-1.5115466E+00,-9.0938507E-01
1.938080E-04,-1.471994E+00,-1.5057483E+00,-9.0763031E-01
1.938240E-04,-1.468660E+00,-1.5039172E+00,-9.0793549E-01
1.938400E-04,-1.471994E+00,-1.5097156E+00,-9.0129791E-01
1.938560E-04,-1.467607E+00,-1.5496936E+00,-9.0473114E-01
1.938720E-04,-1.468660E+00,-1.5350452E+00,-9.0274750E-01
1.938880E-04,-1.474275E+00,-1.5234485E+00,-9.0473114E-01
1.939040E-04,-1.475328E+00,-1.5301624E+00,-9.0618073E-01
1.939200E-04,-1.474801E+00,-1.5164294E+00,-9.0206085E-01
1.939360E-04,-1.470414E+00,-1.5274158E+00,-9.0694366E-01
1.939520E-04,-1.471467E+00,-1.5234485E+00,-9.0640961E-01
1.939680E-04,-1.476030E+00,-1.5265002E+00,-9.0473114E-01
1.939840E-04,-1.476556E+00,-1.5243640E+00,-9.0496002E-01
1.940000E-04,-1.465852E+00,-1.5136829E+00,-9.0640961E-01
1.940160E-04,-1.471994E+00,-1.5478625E+00,-9.0175568E-01
1.940320E-04,-1.464799E+00,-1.5265002E+00,-9.0793549E-01
1.940480E-04,-1.468133E+00,-1.5155139E+00,-9.0450226E-01
1.940640E-04,-1.469186E+00,-1.5313831E+00,-9.0595184E-01
1.940800E-04,-1.474275E+00,-1.5088000E+00,-9.0419708E-01
1.940960E-04,-1.474275E+00,-1.5203967E+00,-9.0496002E-01
1.941120E-04,-1.470414E+00,-1.5145984E+00,-9.0640961E-01
1.941280E-04,-1.476030E+00,-1.5088000E+00,-9.0763031E-01
1.941440E-04,-1.475328E+00,-1.5341296E+00,-9.0152679E-01
1.941600E-04,-1.473222E+00,-1.5088000E+00,-9.0496002E-01
1.941760E-04,-1.472520E+00,-1.5322986E+00,-9.0450226E-01
1.941920E-04,-1.470941E+00,-1.5030017E+00,-9.0763031E-01
1.942080E-04,-1.474275E+00,-1.5194812E+00,-9.0518890E-01
1.942240E-04,-1.472520E+00,-1.5039172E+00,-9.0518890E-01
1.942400E-04,-1.469186E+00,-1.5460315E+00,-9.0595184E-01
1.942560E-04,-1.464799E+00,-1.5097156E+00,-9.0541779E-01
1.942720E-04,-1.473748E+00,-1.5176501E+00,-9.0450226E-01
1.942880E-04,-1.462518E+00,-1.5176501E+00,-9.0595184E-01
1.943040E-04,-1.470414E+00,-1.5164294E+00,-9.0373932E-01
1.943200E-04,-1.471994E+00,-1.5048328E+00,-9.0351044E-01
1.943360E-04,-1.464799E+00,-1.5265002E+00,-9.0251862E-01
1.943520E-04,-1.465852E+00,-1.5341296E+00,-9.0251862E-01
1.943680E-04,-1.471994E+00,-1.5448108E+00,-9.0228973E-01
1.943840E-04,-1.465852E+00,-1.5265002E+00,-9.0175568E-01
1.944000E-04,-1.461290E+00,-1.5274158E+00,-9.0518890E-01
1.944160E-04,-1.473748E+00,-1.4883533E+00,-9.0450226E-01
1.944320E-04,-1.461290E+00,-1.5216174E+00,-9.0175568E-01
1.944480E-04,-1.465852E+00,-1.4968982E+00,-9.0129791E-01
1.944640E-04,-1.465326E+00,-1.5274158E+00,-8.9961945E-01
1.944800E-04,-1.465326E+00,-1.5216174E+00,-9.0297638E-01
1.944960E-04,-1.469186E+00,-1.5194812E+00,-9.0618073E-01
1.945120E-04,-1.465326E+00,-1.5216174E+00,-9.0228973E-01
1.945280E-04,-1.464097E+00,-1.5136829E+00,-9.0152679E-01
1.945440E-04,-1.465326E+00,-1.5390125E+00,-9.0206085E-01
1.945600E-04,-1.464799E+00,-1.5194812E+00,-9.0175568E-01
1.945760E-04,-1.473748E+00,-1.5155139E+00,-9.0251862E-01
1.945920E-04,-1.466905E+00,-1.5185657E+00,-9.0396820E-01
1.946080E-04,-1.465852E+00,-1.4999500E+00,-9.0328156E-01
1.946240E-04,-1.470414E+00,-1.5164294E+00,-8.9961945E-01
1.946400E-04,-1.471994E+00,-1.5030017E+00,-9.0518890E-01
1.946560E-04,-1.468660E+00,-1.5106311E+00,-9.0129791E-01
1.946720E-04,-1.473748E+00,-1.5225330E+00,-9.0373932E-01
1.946880E-04,-1.460763E+00,-1.4981189E+00,-9.0106903E-01
1.947040E-04,-1.463571E+00,-1.5078845E+00,-9.0228973E-01
1.947200E-04,-1.465852E+00,-1.5194812E+00,-9.0473114E-01
1.947360E-04,-1.473748E+00,-1.5106311E+00,-9.0175568E-01
1.947520E-04,-1.470941E+00,-1.5322986E+00,-8.9984833E-01
1.947680E-04,-1.473222E+00,-1.4959827E+00,-9.0351044E-01
1.947840E-04,-1.470414E+00,-1.5176501E+00,-9.0297638E-01
1.948000E-04,-1.466378E+00,-1.5136829E+00,-9.0419708E-01
1.948160E-04,-1.464799E+00,-1.5292468E+00,-8.9931427E-01
1.948320E-04,-1.466378E+00,-1.4853015E+00,-9.0297638E-01
1.948480E-04,-1.461992E+00,-1.5088000E+00,-9.0541779E-01
1.948640E-04,-1.468133E+00,-1.5057483E+00,-9.0297638E-01
1.948800E-04,-1.466378E+00,-1.4968982E+00,-9.0129791E-01
1.948960E-04,-1.461992E+00,-1.4892688E+00,-9.0106903E-01
1.949120E-04,-1.466905E+00,-1.5078845E+00,-9.0328156E-01
1.949280E-04,-1.468133E+00,-1.5243640E+00,-9.0450226E-01
1.949440E-04,-1.470414E+00,-1.5078845E+00,-9.0328156E-01
1.949600E-04,-1.464097E+00,-1.5039172E+00,-9.0206085E-01
1.949760E-04,-1.468133E+00,-1.5115466E+00,-9.0595184E-01
1.949920E-04,-1.460763E+00,-1.4990344E+00,-9.0030609E-01
1.950080E-04,-1.470414E+00,-1.5332141E+00,-8.9961945E-01
1.950240E-04,-1.466905E+00,-1.4981189E+00,-8.9908539E-01
1.950400E-04,-1.469186E+00,-1.5176501E+00,-9.0274750E-01
1.950560E-04,-1.469712E+00,-1.5243640E+00,-9.0228973E-01
1.950720E-04,-1.470941E+00,-1.5234485E+00,-9.0206085E-01
1.950880E-04,-1.466378E+00,-1.5265002E+00,-9.0152679E-01
1.951040E-04,-1.462518E+00,-1.5106311E+00,-9.0129791E-01
1.951200E-04,-1.464799E+00,-1.4990344E+00,-9.0274750E-01
1.951360E-04,-1.458482E+00,-1.5203967E+00,-9.0297638E-01
1.951520E-04,-1.473222E+00,-1.5030017E+00,-9.0084015E-01
1.951680E-04,-1.463571E+00,-1.5176501E+00,-8.9908539E-01
1.951840E-04,-1.467607E+00,-1.5380969E+00,-9.0251862E-01
1.952000E-04,-1.470414E+00,-1.5252795E+00,-9.0106903E-01
1.952160E-04,-1.464097E+00,-1.5176501E+00,-9.0129791E-01
1.952320E-04,-1.469186E+00,-1.5243640E+00,-9.0007721E-01
1.952480E-04,-1.468133E+00,-1.5088000E+00,-9.0396820E-01
1.952640E-04,-1.462518E+00,-1.5008655E+00,-9.0152679E-01
1.952800E-04,-1.471994E+00,-1.4981189E+00,-8.9885651E-01
1.952960E-04,-1.462518E+00,-1.5078845E+00,-9.0175568E-01
1.953120E-04,-1.466905E+00,-1.5234485E+00,-9.0396820E-01
1.953280E-04,-1.460237E+00,-1.5155139E+00,-8.9862762E-01
1.953440E-04,-1.465852E+00,-1.4999500E+00,-9.0007721E-01
1.953600E-04,-1.452867E+00,-1.5048328E+00,-9.0228973E-01
1.953760E-04,-1.470414E+00,-1.5017810E+00,-9.0328156E-01
1.953920E-04,-1.469186E+00,-1.5008655E+00,-9.0206085E-01
1.954080E-04,-1.461290E+00,-1.5115466E+00,-9.0106903E-01
1.954240E-04,-1.463044E+00,-1.5265002E+00,-9.0007721E-01
1.954400E-04,-1.470941E+00,-1.4941516E+00,-9.0297638E-01
1.954560E-04,-1.464799E+00,-1.5155139E+00,-8.9961945E-01
1.954720E-04,-1.461290E+00,-1.5176501E+00,-9.0053497E-01
1.954880E-04,-1.463571E+00,-1.4941516E+00,-8.9717804E-01
1.955040E-04,-1.465852E+00,-1.5136829E+00,-9.0206085E-01
1.955200E-04,-1.464097E+00,-1.5155139E+00,-9.0297638E-01
1.955360E-04,-1.466905E+00,-1.4968982E+00,-8.9687286E-01
1.955520E-04,-1.456903E+00,-1.5106311E+00,-8.9839874E-01
1.955680E-04,-1.463571E+00,-1.4950671E+00,-9.0030609E-01
1.955840E-04,-1.466905E+00,-1.5088000E+00,-9.0007721E-01
1.956000E-04,-1.460763E+00,-1.5097156E+00,-8.9961945E-01
1.956160E-04,-1.464097E+00,-1.5145984E+00,-9.0206085E-01
1.956320E-04,-1.461290E+00,-1.4941516E+00,-8.9839874E-01
1.956480E-04,-1.466378E+00,-1.5185657E+00,-9.0030609E-01
1.956640E-04,-1.456376E+00,-1.4999500E+00,-8.9984833E-01
1.956800E-04,-1.462518E+00,-1.5008655E+00,-9.0053497E-01
1.956960E-04,-1.465852E+00,-1.5203967E+00,-9.0152679E-01
1.957120E-04,-1.457429E+00,-1.5243640E+00,-9.0007721E-01
1.957280E-04,-1.469186E+00,-1.5017810E+00,-8.9984833E-01
1.957440E-04,-1.466905E+00,-1.5008655E+00,-8.9786469E-01
1.957600E-04,-1.465326E+00,-1.5097156E+00,-9.0152679E-01
1.957760E-04,-1.461290E+00,-1.5322986E+00,-9.0328156E-01
1.957920E-04,-1.459710E+00,-1.5066638E+00,-9.0228973E-01
1.958080E-04,-1.464799E+00,-1.5039172E+00,-8.9565216E-01
1.958240E-04,-1.462518E+00,-1.5155139E+00,-8.9687286E-01
1.958400E-04,-1.472520E+00,-1.5039172E+00,-9.0084015E-01
1.958560E-04,-1.466378E+00,-1.5030017E+00,-9.0084015E-01
1.958720E-04,-1.468133E+00,-1.5127673E+00,-8.9717804E-01
1.958880E-04,-1.457429E+00,-1.5088000E+00,-8.9786469E-01
1.959040E-04,-1.461992E+00,-1.5136829E+00,-8.9809357E-01
1.959200E-04,-1.460763E+00,-1.4901843E+00,-9.0228973E-01
1.959360E-04,-1.459184E+00,-1.5030017E+00,-8.9595734E-01
1.959520E-04,-1.460763E+00,-1.5048328E+00,-8.9931427E-01
1.959680E-04,-1.457956E+00,-1.5115466E+00,-9.0007721E-01
1.959840E-04,-1.459710E+00,-1.4950671E+00,-8.9763580E-01
1.960000E-04,-1.459184E+00,-1.5127673E+00,-8.9641510E-01
1.960160E-04,-1.464799E+00,-1.5017810E+00,-8.9809357E-01
1.960320E-04,-1.457429E+00,-1.5088000E+00,-8.9984833E-01
1.960480E-04,-1.464097E+00,-1.4901843E+00,-9.0053497E-01
1.960640E-04,-1.458482E+00,-1.5234485E+00,-8.9763580E-01
1.960800E-04,-1.463571E+00,-1.5292468E+00,-8.9885651E-01
1.960960E-04,-1.460237E+00,-1.5066638E+00,-8.9542328E-01
1.961120E-04,-1.464097E+00,-1.5057483E+00,-9.0030609E-01
1.961280E-04,-1.465852E+00,-1.5292468E+00,-8.9931427E-01
1.961440E-04,-1.455674E+00,-1.5136829E+00,-8.9595734E-01
1.961600E-04,-1.467607E+00,-1.5136829E+00,-9.0175568E-01
1.961760E-04,-1.463571E+00,-1.5362659E+00,-8.9687286E-01
1.961920E-04,-1.458482E+00,-1.5008655E+00,-8.9763580E-01
1.962080E-04,-1.457429E+00,-1.5145984E+00,-8.9519440E-01
1.962240E-04,-1.460237E+00,-1.4941516E+00,-8.9664398E-01
1.962400E-04,-1.463571E+00,-1.4764514E+00,-8.9931427E-01
1.962560E-04,-1.463044E+00,-1.4822498E+00,-8.9595734E-01
1.962720E-04,-1.451814E+00,-1.4981189E+00,-8.9809357E-01
1.962880E-04,-1.457956E+00,-1.5185657E+00,-8.9420258E-01
1.963040E-04,-1.462518E+00,-1.5057483E+00,-8.9839874E-01
1.963200E-04,-1.454095E+00,-1.4990344E+00,-8.9862762E-01
1.963360E-04,-1.468133E+00,-1.5008655E+00,-8.9961945E-01
1.963520E-04,-1.462518E+00,-1.4941516E+00,-8.9717804E-01
1.963680E-04,-1.469712E+00,-1.5088000E+00,-9.0328156E-01
1.963840E-04,-1.452867E+00,-1.5127673E+00,-9.0007721E-01
1.964000E-04,-1.454095E+00,-1.5078845E+00,-8.9786469E-01
1.964160E-04,-1.456376E+00,-1.5136829E+00,-8.9397369E-01
1.964320E-04,-1.461992E+00,-1.4990344E+00,-8.9809357E-01
1.964480E-04,-1.451288E+00,-1.5265002E+00,-8.9519440E-01
1.964640E-04,-1.462518E+00,-1.5048328E+00,-8.9786469E-01
1.964800E-04,-1.460763E+00,-1.5106311E+00,-8.9565216E-01
1.964960E-04,-1.462518E+00,-1.5155139E+00,-8.9595734E-01
1.965120E-04,-1.460237E+00,-1.5115466E+00,-8.9740692E-01
1.965280E-04,-1.461992E+00,-1.5048328E+00,-8.9298187E-01
1.965440E-04,-1.456376E+00,-1.5252795E+00,-8.9374481E-01
1.965600E-04,-1.455148E+00,-1.5106311E+00,-8.9717804E-01
1.965760E-04,-1.460763E+00,-1.5243640E+00,-8.9595734E-01
1.965920E-04,-1.454622E+00,-1.4892688E+00,-8.9862762E-01
1.966080E-04,-1.455674E+00,-1.5097156E+00,-8.9473663E-01
1.966240E-04,-1.458482E+00,-1.4843860E+00,-8.9641510E-01
1.966400E-04,-1.457429E+00,-1.5097156E+00,-8.9496552E-01
1.966560E-04,-1.463044E+00,-1.4901843E+00,-8.9763580E-01
1.966720E-04,-1.459184E+00,-1.5185657E+00,-8.9519440E-01
1.966880E-04,-1.455148E+00,-1.4999500E+00,-8.9809357E-01
1.967040E-04,-1.460763E+00,-1.4968982E+00,-8.9618622E-01
1.967200E-04,-1.453393E+00,-1.4883533E+00,-8.9763580E-01
1.967360E-04,-1.457956E+00,-1.5176501E+00,-8.9496552E-01
1.967520E-04,-1.458482E+00,-1.4724841E+00,-8.9374481E-01
1.967680E-04,-1.455674E+00,-1.4959827E+00,-8.9275299E-01
1.967840E-04,-1.454095E+00,-1.4883533E+00,-8.9420258E-01
1.968000E-04,-1.460237E+00,-1.4862170E+00,-8.9443146E-01
1.968160E-04,-1.454095E+00,-1.5039172E+00,-8.9664398E-01
1.968320E-04,-1.461290E+00,-1.5057483E+00,-8.9786469E-01
1.968480E-04,-1.460763E+00,-1.5185657E+00,-8.9595734E-01
1.968640E-04,-1.455148E+00,-1.5136829E+00,-8.9351593E-01
1.968800E-04,-1.458482E+00,-1.4901843E+00,-8.9321075E-01
1.968960E-04,-1.459710E+00,-1.5115466E+00,-8.9641510E-01
1.969120E-04,-1.457956E+00,-1.4968982E+00,-8.9809357E-01
1.969280E-04,-1.458482E+00,-1.5243640E+00,-8.9473663E-01
1.969440E-04,-1.457956E+00,-1.5057483E+00,-8.9397369E-01
1.969600E-04,-1.457956E+00,-1.5030017E+00,-8.9496552E-01
1.969760E-04,-1.455674E+00,-1.4901843E+00,-8.9496552E-01
1.969920E-04,-1.452340E+00,-1.4968982E+00,-8.9809357E-01
1.970080E-04,-1.457429E+00,-1.4813342E+00,-8.9786469E-01
1.970240E-04,-1.455674E+00,-1.4990344E+00,-8.9443146E-01
1.970400E-04,-1.457956E+00,-1.5057483E+00,-8.9740692E-01
1.970560E-04,-1.451814E+00,-1.4892688E+00,-8.9252411E-01
1.970720E-04,-1.450586E+00,-1.4883533E+00,-8.9176117E-01
1.970880E-04,-1.458482E+00,-1.4871326E+00,-8.9252411E-01
1.971040E-04,-1.454095E+00,-1.5066638E+00,-8.9595734E-01
1.971200E-04,-1.455148E+00,-1.4920154E+00,-8.9717804E-01
1.971360E-04,-1.459710E+00,-1.4990344E+00,-8.9519440E-01
1.971520E-04,-1.450059E+00,-1.5164294E+00,-8.9374481E-01
1.971680E-04,-1.458482E+00,-1.5066638E+00,-8.9618622E-01
1.971840E-04,-1.457429E+00,-1.5078845E+00,-8.9763580E-01
1.972000E-04,-1.452340E+00,-1.5057483E+00,-8.9809357E-01
1.972160E-04,-1.455148E+00,-1.5127673E+00,-8.9542328E-01
1.972320E-04,-1.457956E+00,-1.4959827E+00,-8.9351593E-01
1.972480E-04,-1.455674E+00,-1.5362659E+00,-8.9641510E-01
1.972640E-04,-1.458482E+00,-1.5008655E+00,-8.9496552E-01
1.972800E-04,-1.458482E+00,-1.5225330E+00,-8.9595734E-01
1.972960E-04,-1.451288E+00,-1.4950671E+00,-8.9107452E-01
1.973120E-04,-1.446199E+00,-1.4941516E+00,-8.9252411E-01
1.973280E-04,-1.460237E+00,-1.4932361E+00,-8.9618622E-01
1.973440E-04,-1.451814E+00,-1.5088000E+00,-8.9641510E-01
1.973600E-04,-1.454622E+00,-1.4968982E+00,-8.9351593E-01
1.973760E-04,-1.452867E+00,-1.5106311E+00,-8.9107452E-01
1.973920E-04,-1.452867E+00,-1.4990344E+00,-8.9687286E-01
1.974080E-04,-1.450586E+00,-1.5097156E+00,-8.9298187E-01
1.974240E-04,-1.455148E+00,-1.4862170E+00,-8.9618622E-01
1.974400E-04,-1.456903E+00,-1.5234485E+00,-8.9351593E-01
1.974560E-04,-1.460237E+00,-1.5097156E+00,-8.9176117E-01
1.974720E-04,-1.452867E+00,-1.5088000E+00,-8.9618622E-01
1.974880E-04,-1.450059E+00,-1.4932361E+00,-8.9076935E-01
1.975040E-04,-1.452340E+00,-1.5008655E+00,-8.9374481E-01
1.975200E-04,-1.454095E+00,-1.4990344E+00,-8.9374481E-01
1.975360E-04,-1.450586E+00,-1.5185657E+00,-8.9618622E-01
1.975520E-04,-1.450059E+00,-1.5030017E+00,-8.9420258E-01
1.975680E-04,-1.457429E+00,-1.5176501E+00,-8.9321075E-01
1.975840E-04,-1.453393E+00,-1.4785876E+00,-8.9664398E-01
1.976000E-04,-1.456376E+00,-1.5145984E+00,-8.9321075E-01
1.976160E-04,-1.455148E+00,-1.4901843E+00,-8.9031158E-01
1.976320E-04,-1.449006E+00,-1.4990344E+00,-8.9473663E-01
1.976480E-04,-1.451288E+00,-1.5097156E+00,-8.9130341E-01
1.976640E-04,-1.453393E+00,-1.4871326E+00,-8.9542328E-01
1.976800E-04,-1.456903E+00,-1.4999500E+00,-8.9321075E-01
1.976960E-04,-1.455674E+00,-1.5115466E+00,-8.9275299E-01
1.977120E-04,-1.452867E+00,-1.4862170E+00,-8.9595734E-01
1.977280E-04,-1.454622E+00,-1.5066638E+00,-8.9298187E-01
1.977440E-04,-1.451288E+00,-1.5017810E+00,-8.9618622E-01
1.977600E-04,-1.451288E+00,-1.5097156E+00,-8.9542328E-01
1.977760E-04,-1.460763E+00,-1.5115466E+00,-8.9565216E-01
1.977920E-04,-1.457956E+00,-1.5106311E+00,-8.9397369E-01
1.978080E-04,-1.453393E+00,-1.4737048E+00,-8.9252411E-01
1.978240E-04,-1.450059E+00,-1.4892688E+00,-8.9443146E-01
1.978400E-04,-1.455148E+00,-1.4959827E+00,-8.9687286E-01
1.978560E-04,-1.456376E+00,-1.5164294E+00,-8.9565216E-01
1.978720E-04,-1.446199E+00,-1.4920154E+00,-8.9298187E-01
1.978880E-04,-1.454095E+00,-1.5164294E+00,-8.9496552E-01
1.979040E-04,-1.458482E+00,-1.5048328E+00,-8.9519440E-01
1.979200E-04,-1.446725E+00,-1.4901843E+00,-8.9519440E-01
1.979360E-04,-1.453393E+00,-1.5088000E+00,-8.9443146E-01
1.979520E-04,-1.453393E+00,-1.4862170E+00,-8.9542328E-01
1.979680E-04,-1.450586E+00,-1.4737048E+00,-8.9351593E-01
1.979840E-04,-1.450586E+00,-1.4920154E+00,-8.9153229E-01
1.980000E-04,-1.450586E+00,-1.5039172E+00,-8.8954865E-01
1.980160E-04,-1.447252E+00,-1.5243640E+00,-8.9130341E-01
1.980320E-04,-1.455674E+00,-1.4853015E+00,-8.9519440E-01
1.980480E-04,-1.457429E+00,-1.4746204E+00,-8.9374481E-01
1.980640E-04,-1.449533E+00,-1.4834705E+00,-8.9176117E-01
1.980800E-04,-1.459710E+00,-1.4968982E+00,-8.9153229E-01
1.980960E-04,-1.453393E+00,-1.4920154E+00,-8.9176117E-01
1.981120E-04,-1.457429E+00,-1.4892688E+00,-8.9298187E-01
1.981280E-04,-1.452867E+00,-1.4990344E+00,-8.9542328E-01
1.981440E-04,-1.455674E+00,-1.4950671E+00,-8.8909088E-01
1.981600E-04,-1.457429E+00,-1.4920154E+00,-8.9076935E-01
1.981760E-04,-1.454095E+00,-1.5039172E+00,-8.9130341E-01
1.981920E-04,-1.443918E+00,-1.4990344E+00,-8.9130341E-01
1.982080E-04,-1.454095E+00,-1.4932361E+00,-8.9229523E-01
1.982240E-04,-1.441636E+00,-1.4950671E+00,-8.8909088E-01
1.982400E-04,-1.454095E+00,-1.4892688E+00,-8.9008270E-01
1.982560E-04,-1.452867E+00,-1.4773669E+00,-8.9420258E-01
1.982720E-04,-1.450586E+00,-1.4910999E+00,-8.9199005E-01
1.982880E-04,-1.446199E+00,-1.4932361E+00,-8.9153229E-01
1.983040E-04,-1.451814E+00,-1.5066638E+00,-8.9252411E-01
1.983200E-04,-1.446725E+00,-1.4618030E+00,-8.9031158E-01
1.983360E-04,-1.447778E+00,-1.5066638E+00,-8.9351593E-01
1.983520E-04,-1.446725E+00,-1.4834705E+00,-8.9252411E-01
1.983680E-04,-1.452867E+00,-1.4853015E+00,-8.8764130E-01
1.983840E-04,-1.443918E+00,-1.4795032E+00,-8.9130341E-01
1.984000E-04,-1.449006E+00,-1.4968982E+00,-8.8832794E-01
1.984160E-04,-1.446725E+00,-1.5048328E+00,-8.9275299E-01
1.984320E-04,-1.454622E+00,-1.5078845E+00,-8.8954865E-01
1.984480E-04,-1.448480E+00,-1.4999500E+00,-8.9298187E-01
1.984640E-04,-1.446725E+00,-1.5017810E+00,-8.9008270E-01
1.984800E-04,-1.449533E+00,-1.4822498E+00,-8.9054047E-01
1.984960E-04,-1.448480E+00,-1.4892688E+00,-8.9107452E-01
1.985120E-04,-1.455148E+00,-1.4834705E+00,-8.8809906E-01
1.985280E-04,-1.442865E+00,-1.4883533E+00,-8.8832794E-01
1.985440E-04,-1.446725E+00,-1.4910999E+00,-8.8886200E-01
1.985600E-04,-1.450586E+00,-1.4950671E+00,-8.9031158E-01
1.985760E-04,-1.445672E+00,-1.4853015E+00,-8.9321075E-01
1.985920E-04,-1.452340E+00,-1.4871326E+00,-8.9153229E-01
1.986080E-04,-1.448480E+00,-1.5017810E+00,-8.9054047E-01
1.986240E-04,-1.449533E+00,-1.5088000E+00,-8.8977753E-01
1.986400E-04,-1.450059E+00,-1.4822498E+00,-8.9153229E-01
1.986560E-04,-1.448480E+00,-1.5017810E+00,-8.9054047E-01
1.986720E-04,-1.446725E+00,-1.5017810E+00,-8.9153229E-01
1.986880E-04,-1.454622E+00,-1.4941516E+00,-8.8886200E-01
1.987040E-04,-1.449533E+00,-1.4892688E+00,-8.8855682E-01
1.987200E-04,-1.449006E+00,-1.4932361E+00,-8.9107452E-01
1.987360E-04,-1.444970E+00,-1.4688220E+00,-8.9031158E-01
1.987520E-04,-1.446199E+00,-1.4941516E+00,-8.8664948E-01
1.987680E-04,-1.441636E+00,-1.4999500E+00,-8.9076935E-01
1.987840E-04,-1.444970E+00,-1.5136829E+00,-8.8855682E-01
1.988000E-04,-1.451288E+00,-1.5155139E+00,-8.8954865E-01
1.988160E-04,-1.448480E+00,-1.4999500E+00,-8.9076935E-01
1.988320E-04,-1.440057E+00,-1.4688220E+00,-8.9054047E-01
1.988480E-04,-1.446199E+00,-1.4910999E+00,-8.9054047E-01
1.988640E-04,-1.440583E+00,-1.4959827E+00,-8.9420258E-01
1.988800E-04,-1.444970E+00,-1.4901843E+00,-8.8931976E-01
1.988960E-04,-1.441636E+00,-1.4755359E+00,-8.9008270E-01
1.989120E-04,-1.441636E+00,-1.5030017E+00,-8.8733612E-01
1.989280E-04,-1.449006E+00,-1.4843860E+00,-8.9298187E-01
1.989440E-04,-1.437249E+00,-1.4813342E+00,-8.9107452E-01
1.989600E-04,-1.452867E+00,-1.4627185E+00,-8.9321075E-01
1.989760E-04,-1.445672E+00,-1.4773669E+00,-8.9008270E-01
1.989920E-04,-1.442163E+00,-1.4941516E+00,-8.8687836E-01
1.990080E-04,-1.440057E+00,-1.5008655E+00,-8.8909088E-01
1.990240E-04,-1.447778E+00,-1.4910999E+00,-8.9076935E-01
